,Unnamed: 0,Item1,Item2,book,chapter,sentences_index,contain_ren,Start,End
6122,1228568,仁,则,xunzi,非相,9467,True,-475,-221
6123,1228569,仁,好,xunzi,非相,9467,True,-475,-221
6124,1228570,仁,言,xunzi,非相,9467,True,-475,-221
6125,1228571,仁,者,xunzi,非相,9467,True,-475,-221
6126,1228572,仁,上,xunzi,非相,9467,True,-475,-221
6127,1228573,仁,矣,xunzi,非相,9467,True,-475,-221
6128,1228574,仁,不,xunzi,非相,9467,True,-475,-221
6129,1228575,仁,好,xunzi,非相,9467,True,-475,-221
6130,1228576,仁,言,xunzi,非相,9467,True,-475,-221
6131,1228577,仁,者,xunzi,非相,9467,True,-475,-221
6132,1228578,仁,下,xunzi,非相,9467,True,-475,-221
6133,1228579,仁,也,xunzi,非相,9467,True,-475,-221
6134,1228685,故,仁,xunzi,非相,9468,True,-475,-221
6135,1228689,仁,言,xunzi,非相,9468,True,-475,-221
6136,1228690,仁,大,xunzi,非相,9468,True,-475,-221
6137,1228691,仁,矣,xunzi,非相,9468,True,-475,-221
6138,1228998,故,仁,xunzi,非相,9470,True,-475,-221
6139,1229021,君子,仁,xunzi,非相,9470,True,-475,-221
6140,1229043,之,仁,xunzi,非相,9470,True,-475,-221
6141,1229064,行,仁,xunzi,非相,9470,True,-475,-221
6142,1229085,仁,也,xunzi,非相,9470,True,-475,-221
6143,1229086,仁,无,xunzi,非相,9470,True,-475,-221
6144,1229087,仁,厌,xunzi,非相,9470,True,-475,-221
6145,1229088,仁,、,xunzi,非相,9470,True,-475,-221
6146,1229089,仁,志,xunzi,非相,9470,True,-475,-221
6147,1229090,仁,好,xunzi,非相,9470,True,-475,-221
6148,1229091,仁,之,xunzi,非相,9470,True,-475,-221
6149,1229092,仁,、,xunzi,非相,9470,True,-475,-221
6150,1229093,仁,行,xunzi,非相,9470,True,-475,-221
6151,1229094,仁,安,xunzi,非相,9470,True,-475,-221
6152,1229095,仁,之,xunzi,非相,9470,True,-475,-221
6153,1229096,仁,乐,xunzi,非相,9470,True,-475,-221
6154,1229097,仁,言,xunzi,非相,9470,True,-475,-221
6155,1229098,仁,之,xunzi,非相,9470,True,-475,-221
6156,1229099,仁,；,xunzi,非相,9470,True,-475,-221
6157,1229100,仁,故,xunzi,非相,9470,True,-475,-221
6158,1229101,仁,言,xunzi,非相,9470,True,-475,-221
6159,1229102,仁,君子,xunzi,非相,9470,True,-475,-221
6160,1229103,仁,必,xunzi,非相,9470,True,-475,-221
6161,1229104,仁,辩,xunzi,非相,9470,True,-475,-221
6162,1246105,今,仁,xunzi,非十二子,9498,True,-475,-221
6163,1246112,夫,仁,xunzi,非十二子,9498,True,-475,-221
6164,1246119,仁,人,xunzi,非十二子,9498,True,-475,-221
6165,1246120,仁,也,xunzi,非十二子,9498,True,-475,-221
6166,1246121,仁,将,xunzi,非十二子,9498,True,-475,-221
6167,1246122,仁,何,xunzi,非十二子,9498,True,-475,-221
6168,1246123,仁,务,xunzi,非十二子,9498,True,-475,-221
6169,1246124,仁,哉,xunzi,非十二子,9498,True,-475,-221
6170,1246357,如,仁,xunzi,非十二子,9500,True,-475,-221
6171,1246374,是,仁,xunzi,非十二子,9500,True,-475,-221
6172,1246390,则,仁,xunzi,非十二子,9500,True,-475,-221
6173,1246405,天,仁,xunzi,非十二子,9500,True,-475,-221
6174,1246419,下,仁,xunzi,非十二子,9500,True,-475,-221
6175,1246432,之,仁,xunzi,非十二子,9500,True,-475,-221
6176,1246444,害,仁,xunzi,非十二子,9500,True,-475,-221
6177,1246455,除,仁,xunzi,非十二子,9500,True,-475,-221
6178,1246466,仁,人,xunzi,非十二子,9500,True,-475,-221
6179,1246467,仁,之,xunzi,非十二子,9500,True,-475,-221
6180,1246468,仁,事,xunzi,非十二子,9500,True,-475,-221
6181,1246469,仁,毕,xunzi,非十二子,9500,True,-475,-221
6182,1246470,仁,圣,xunzi,非十二子,9500,True,-475,-221
6183,1246471,仁,王,xunzi,非十二子,9500,True,-475,-221
6184,1246472,仁,之,xunzi,非十二子,9500,True,-475,-221
6185,1246473,仁,迹,xunzi,非十二子,9500,True,-475,-221
6186,1246474,仁,著,xunzi,非十二子,9500,True,-475,-221
6187,1246475,仁,矣,xunzi,非十二子,9500,True,-475,-221
6188,1246578,贵,仁,xunzi,非十二子,9502,True,-475,-221
6189,1246585,贵,仁,xunzi,非十二子,9502,True,-475,-221
6190,1246588,贤,仁,xunzi,非十二子,9502,True,-475,-221
6191,1246595,贤,仁,xunzi,非十二子,9502,True,-475,-221
6192,1246597,、,仁,xunzi,非十二子,9502,True,-475,-221
6193,1246604,、,仁,xunzi,非十二子,9502,True,-475,-221
6194,1246606,仁,也,xunzi,非十二子,9502,True,-475,-221
6195,1246607,仁,贱,xunzi,非十二子,9502,True,-475,-221
6196,1246608,仁,不,xunzi,非十二子,9502,True,-475,-221
6197,1246609,仁,肖,xunzi,非十二子,9502,True,-475,-221
6198,1246610,仁,、,xunzi,非十二子,9502,True,-475,-221
6199,1246611,仁,亦,xunzi,非十二子,9502,True,-475,-221
6200,1246612,仁,仁,xunzi,非十二子,9502,True,-475,-221
6201,1246613,仁,也,xunzi,非十二子,9502,True,-475,-221
6202,1246619,也,仁,xunzi,非十二子,9502,True,-475,-221
6203,1246625,贱,仁,xunzi,非十二子,9502,True,-475,-221
6204,1246630,不,仁,xunzi,非十二子,9502,True,-475,-221
6205,1246634,肖,仁,xunzi,非十二子,9502,True,-475,-221
6206,1246637,、,仁,xunzi,非十二子,9502,True,-475,-221
6207,1246639,亦,仁,xunzi,非十二子,9502,True,-475,-221
6208,1246641,仁,也,xunzi,非十二子,9502,True,-475,-221
6209,1263919,彼,仁,xunzi,仲尼,9555,True,-475,-221
6210,1263946,以,仁,xunzi,仲尼,9555,True,-475,-221
6211,1263972,让,仁,xunzi,仲尼,9555,True,-475,-221
6212,1263997,饰,仁,xunzi,仲尼,9555,True,-475,-221
6213,1264021,争,仁,xunzi,仲尼,9555,True,-475,-221
6214,1264044,依,仁,xunzi,仲尼,9555,True,-475,-221
6215,1264066,乎,仁,xunzi,仲尼,9555,True,-475,-221
6216,1264088,仁,而,xunzi,仲尼,9555,True,-475,-221
6217,1264089,仁,蹈,xunzi,仲尼,9555,True,-475,-221
6218,1264090,仁,利,xunzi,仲尼,9555,True,-475,-221
6219,1264091,仁,者,xunzi,仲尼,9555,True,-475,-221
6220,1264092,仁,也,xunzi,仲尼,9555,True,-475,-221
6221,1264093,仁,小,xunzi,仲尼,9555,True,-475,-221
6222,1264094,仁,人,xunzi,仲尼,9555,True,-475,-221
6223,1264095,仁,之,xunzi,仲尼,9555,True,-475,-221
6224,1264096,仁,杰,xunzi,仲尼,9555,True,-475,-221
6225,1264097,仁,也,xunzi,仲尼,9555,True,-475,-221
6226,1264098,仁,彼,xunzi,仲尼,9555,True,-475,-221
6227,1264099,仁,固,xunzi,仲尼,9555,True,-475,-221
6228,1264100,仁,曷,xunzi,仲尼,9555,True,-475,-221
6229,1264101,仁,足,xunzi,仲尼,9555,True,-475,-221
6230,1264102,仁,称,xunzi,仲尼,9555,True,-475,-221
6231,1264103,仁,乎,xunzi,仲尼,9555,True,-475,-221
6232,1264104,仁,大,xunzi,仲尼,9555,True,-475,-221
6233,1264105,仁,君子,xunzi,仲尼,9555,True,-475,-221
6234,1264106,仁,之,xunzi,仲尼,9555,True,-475,-221
6235,1264107,仁,门,xunzi,仲尼,9555,True,-475,-221
6236,1264108,仁,哉,xunzi,仲尼,9555,True,-475,-221
6237,1266729,天,仁,xunzi,仲尼,9567,True,-475,-221
6238,1266750,下,仁,xunzi,仲尼,9567,True,-475,-221
6239,1266770,之,仁,xunzi,仲尼,9567,True,-475,-221
6240,1266789,行,仁,xunzi,仲尼,9567,True,-475,-221
6241,1266807,术,仁,xunzi,仲尼,9567,True,-475,-221
6242,1266824,以,仁,xunzi,仲尼,9567,True,-475,-221
6243,1266840,事,仁,xunzi,仲尼,9567,True,-475,-221
6244,1266855,君,仁,xunzi,仲尼,9567,True,-475,-221
6245,1266869,则,仁,xunzi,仲尼,9567,True,-475,-221
6246,1266882,必,仁,xunzi,仲尼,9567,True,-475,-221
6247,1266894,通,仁,xunzi,仲尼,9567,True,-475,-221
6248,1266905,以,仁,xunzi,仲尼,9567,True,-475,-221
6249,1266915,为,仁,xunzi,仲尼,9567,True,-475,-221
6250,1266925,仁,则,xunzi,仲尼,9567,True,-475,-221
6251,1266926,仁,必,xunzi,仲尼,9567,True,-475,-221
6252,1266927,仁,圣,xunzi,仲尼,9567,True,-475,-221
6253,1266928,仁,立,xunzi,仲尼,9567,True,-475,-221
6254,1266929,仁,隆,xunzi,仲尼,9567,True,-475,-221
6255,1266930,仁,而,xunzi,仲尼,9567,True,-475,-221
6256,1266931,仁,勿,xunzi,仲尼,9567,True,-475,-221
6257,1266932,仁,贰,xunzi,仲尼,9567,True,-475,-221
6258,1266933,仁,也,xunzi,仲尼,9567,True,-475,-221
6259,1268171,以,仁,xunzi,仲尼,9570,True,-475,-221
6260,1268189,事,仁,xunzi,仲尼,9570,True,-475,-221
6261,1268206,君,仁,xunzi,仲尼,9570,True,-475,-221
6262,1268222,则,仁,xunzi,仲尼,9570,True,-475,-221
6263,1268237,必,仁,xunzi,仲尼,9570,True,-475,-221
6264,1268251,通,仁,xunzi,仲尼,9570,True,-475,-221
6265,1268264,以,仁,xunzi,仲尼,9570,True,-475,-221
6266,1268276,为,仁,xunzi,仲尼,9570,True,-475,-221
6267,1268288,仁,则,xunzi,仲尼,9570,True,-475,-221
6268,1268289,仁,必,xunzi,仲尼,9570,True,-475,-221
6269,1268290,仁,圣,xunzi,仲尼,9570,True,-475,-221
6270,1268291,仁,夫,xunzi,仲尼,9570,True,-475,-221
6271,1268292,仁,之,xunzi,仲尼,9570,True,-475,-221
6272,1268293,仁,谓,xunzi,仲尼,9570,True,-475,-221
6273,1268294,仁,天,xunzi,仲尼,9570,True,-475,-221
6274,1268295,仁,下,xunzi,仲尼,9570,True,-475,-221
6275,1268296,仁,之,xunzi,仲尼,9570,True,-475,-221
6276,1268297,仁,行,xunzi,仲尼,9570,True,-475,-221
6277,1268298,仁,术,xunzi,仲尼,9570,True,-475,-221
6278,1286618,乡,仁,xunzi,儒效,9631,True,-475,-221
6279,1286656,也,仁,xunzi,儒效,9631,True,-475,-221
6280,1286693,效,仁,xunzi,儒效,9631,True,-475,-221
6281,1286729,门,仁,xunzi,儒效,9631,True,-475,-221
6282,1286764,室,仁,xunzi,儒效,9631,True,-475,-221
6283,1286798,之,仁,xunzi,儒效,9631,True,-475,-221
6284,1286831,辨,仁,xunzi,儒效,9631,True,-475,-221
6285,1286863,混,仁,xunzi,儒效,9631,True,-475,-221
6286,1286894,然,仁,xunzi,儒效,9631,True,-475,-221
6287,1286924,曾,仁,xunzi,儒效,9631,True,-475,-221
6288,1286953,不,仁,xunzi,儒效,9631,True,-475,-221
6289,1286981,能,仁,xunzi,儒效,9631,True,-475,-221
6290,1287008,决,仁,xunzi,儒效,9631,True,-475,-221
6291,1287034,也,仁,xunzi,儒效,9631,True,-475,-221
6292,1287059,俄,仁,xunzi,儒效,9631,True,-475,-221
6293,1287083,而,仁,xunzi,儒效,9631,True,-475,-221
6294,1287106,原,仁,xunzi,儒效,9631,True,-475,-221
6295,1287129,仁,义,xunzi,儒效,9631,True,-475,-221
6296,1287130,仁,分,xunzi,儒效,9631,True,-475,-221
6297,1287131,仁,是,xunzi,儒效,9631,True,-475,-221
6298,1287132,仁,非,xunzi,儒效,9631,True,-475,-221
6299,1287133,仁,圆,xunzi,儒效,9631,True,-475,-221
6300,1287134,仁,回,xunzi,儒效,9631,True,-475,-221
6301,1287135,仁,天,xunzi,儒效,9631,True,-475,-221
6302,1287136,仁,下,xunzi,儒效,9631,True,-475,-221
6303,1287137,仁,于,xunzi,儒效,9631,True,-475,-221
6304,1287138,仁,掌,xunzi,儒效,9631,True,-475,-221
6305,1287139,仁,上,xunzi,儒效,9631,True,-475,-221
6306,1287140,仁,而,xunzi,儒效,9631,True,-475,-221
6307,1287141,仁,辩,xunzi,儒效,9631,True,-475,-221
6308,1287142,仁,黑,xunzi,儒效,9631,True,-475,-221
6309,1287143,仁,白,xunzi,儒效,9631,True,-475,-221
6310,1287144,仁,岂,xunzi,儒效,9631,True,-475,-221
6311,1287145,仁,不,xunzi,儒效,9631,True,-475,-221
6312,1287146,仁,愚,xunzi,儒效,9631,True,-475,-221
6313,1287147,仁,而,xunzi,儒效,9631,True,-475,-221
6314,1287148,仁,知,xunzi,儒效,9631,True,-475,-221
6315,1287149,仁,矣,xunzi,儒效,9631,True,-475,-221
6316,1287150,仁,哉,xunzi,儒效,9631,True,-475,-221
6317,1317327,法,仁,xunzi,儒效,9687,True,-475,-221
6318,1317408,先,仁,xunzi,儒效,9687,True,-475,-221
6319,1317488,王,仁,xunzi,儒效,9687,True,-475,-221
6320,1317567,统,仁,xunzi,儒效,9687,True,-475,-221
6321,1317645,礼,仁,xunzi,儒效,9687,True,-475,-221
6322,1317722,义,仁,xunzi,儒效,9687,True,-475,-221
6323,1317798,一,仁,xunzi,儒效,9687,True,-475,-221
6324,1317873,制,仁,xunzi,儒效,9687,True,-475,-221
6325,1317947,度,仁,xunzi,儒效,9687,True,-475,-221
6326,1318020,；,仁,xunzi,儒效,9687,True,-475,-221
6327,1318092,以,仁,xunzi,儒效,9687,True,-475,-221
6328,1318163,浅,仁,xunzi,儒效,9687,True,-475,-221
6329,1318233,持,仁,xunzi,儒效,9687,True,-475,-221
6330,1318302,博,仁,xunzi,儒效,9687,True,-475,-221
6331,1318370,以,仁,xunzi,儒效,9687,True,-475,-221
6332,1318437,古,仁,xunzi,儒效,9687,True,-475,-221
6333,1318503,持,仁,xunzi,儒效,9687,True,-475,-221
6334,1318568,今,仁,xunzi,儒效,9687,True,-475,-221
6335,1318632,以,仁,xunzi,儒效,9687,True,-475,-221
6336,1318695,一,仁,xunzi,儒效,9687,True,-475,-221
6337,1318757,持,仁,xunzi,儒效,9687,True,-475,-221
6338,1318818,万,仁,xunzi,儒效,9687,True,-475,-221
6339,1318878,；,仁,xunzi,儒效,9687,True,-475,-221
6340,1318937,苟,仁,xunzi,儒效,9687,True,-475,-221
6341,1318996,仁,义,xunzi,儒效,9687,True,-475,-221
6342,1318997,仁,之,xunzi,儒效,9687,True,-475,-221
6343,1318998,仁,类,xunzi,儒效,9687,True,-475,-221
6344,1318999,仁,也,xunzi,儒效,9687,True,-475,-221
6345,1319000,仁,虽,xunzi,儒效,9687,True,-475,-221
6346,1319001,仁,在,xunzi,儒效,9687,True,-475,-221
6347,1319002,仁,鸟,xunzi,儒效,9687,True,-475,-221
6348,1319003,仁,兽,xunzi,儒效,9687,True,-475,-221
6349,1319004,仁,之,xunzi,儒效,9687,True,-475,-221
6350,1319005,仁,中,xunzi,儒效,9687,True,-475,-221
6351,1319006,仁,若,xunzi,儒效,9687,True,-475,-221
6352,1319007,仁,别,xunzi,儒效,9687,True,-475,-221
6353,1319008,仁,白,xunzi,儒效,9687,True,-475,-221
6354,1319009,仁,黑,xunzi,儒效,9687,True,-475,-221
6355,1319010,仁,；,xunzi,儒效,9687,True,-475,-221
6356,1319011,仁,倚,xunzi,儒效,9687,True,-475,-221
6357,1319012,仁,物,xunzi,儒效,9687,True,-475,-221
6358,1319013,仁,怪,xunzi,儒效,9687,True,-475,-221
6359,1319014,仁,变,xunzi,儒效,9687,True,-475,-221
6360,1319015,仁,所,xunzi,儒效,9687,True,-475,-221
6361,1319016,仁,未,xunzi,儒效,9687,True,-475,-221
6362,1319017,仁,尝,xunzi,儒效,9687,True,-475,-221
6363,1319018,仁,闻,xunzi,儒效,9687,True,-475,-221
6364,1319019,仁,也,xunzi,儒效,9687,True,-475,-221
6365,1319020,仁,所,xunzi,儒效,9687,True,-475,-221
6366,1319021,仁,未,xunzi,儒效,9687,True,-475,-221
6367,1319022,仁,尝,xunzi,儒效,9687,True,-475,-221
6368,1319023,仁,见,xunzi,儒效,9687,True,-475,-221
6369,1319024,仁,也,xunzi,儒效,9687,True,-475,-221
6370,1319025,仁,卒,xunzi,儒效,9687,True,-475,-221
6371,1319026,仁,然,xunzi,儒效,9687,True,-475,-221
6372,1319027,仁,起,xunzi,儒效,9687,True,-475,-221
6373,1319028,仁,一,xunzi,儒效,9687,True,-475,-221
6374,1319029,仁,方,xunzi,儒效,9687,True,-475,-221
6375,1319030,仁,则,xunzi,儒效,9687,True,-475,-221
6376,1319031,仁,举,xunzi,儒效,9687,True,-475,-221
6377,1319032,仁,统,xunzi,儒效,9687,True,-475,-221
6378,1319033,仁,类,xunzi,儒效,9687,True,-475,-221
6379,1319034,仁,而,xunzi,儒效,9687,True,-475,-221
6380,1319035,仁,应,xunzi,儒效,9687,True,-475,-221
6381,1319036,仁,之,xunzi,儒效,9687,True,-475,-221
6382,1319037,仁,无,xunzi,儒效,9687,True,-475,-221
6383,1319038,仁,所,xunzi,儒效,9687,True,-475,-221
6384,1319039,仁,儗,xunzi,儒效,9687,True,-475,-221
6385,1319040,仁,作,xunzi,儒效,9687,True,-475,-221
6386,1319041,仁,；,xunzi,儒效,9687,True,-475,-221
6387,1319042,仁,张,xunzi,儒效,9687,True,-475,-221
6388,1319043,仁,法,xunzi,儒效,9687,True,-475,-221
6389,1319044,仁,而,xunzi,儒效,9687,True,-475,-221
6390,1319045,仁,度,xunzi,儒效,9687,True,-475,-221
6391,1319046,仁,之,xunzi,儒效,9687,True,-475,-221
6392,1319047,仁,则,xunzi,儒效,9687,True,-475,-221
6393,1319048,仁,晻,xunzi,儒效,9687,True,-475,-221
6394,1319049,仁,然,xunzi,儒效,9687,True,-475,-221
6395,1319050,仁,若,xunzi,儒效,9687,True,-475,-221
6396,1319051,仁,合,xunzi,儒效,9687,True,-475,-221
6397,1319052,仁,符,xunzi,儒效,9687,True,-475,-221
6398,1319053,仁,节,xunzi,儒效,9687,True,-475,-221
6399,1323416,圣,仁,xunzi,儒效,9693,True,-475,-221
6400,1323440,人,仁,xunzi,儒效,9693,True,-475,-221
6401,1323463,也,仁,xunzi,儒效,9693,True,-475,-221
6402,1323485,者,仁,xunzi,儒效,9693,True,-475,-221
6403,1323506,本,仁,xunzi,儒效,9693,True,-475,-221
6404,1323527,仁,义,xunzi,儒效,9693,True,-475,-221
6405,1323528,仁,当,xunzi,儒效,9693,True,-475,-221
6406,1323529,仁,是,xunzi,儒效,9693,True,-475,-221
6407,1323530,仁,非,xunzi,儒效,9693,True,-475,-221
6408,1323531,仁,齐,xunzi,儒效,9693,True,-475,-221
6409,1323532,仁,言,xunzi,儒效,9693,True,-475,-221
6410,1323533,仁,行,xunzi,儒效,9693,True,-475,-221
6411,1323534,仁,不,xunzi,儒效,9693,True,-475,-221
6412,1323535,仁,失,xunzi,儒效,9693,True,-475,-221
6413,1323536,仁,豪,xunzi,儒效,9693,True,-475,-221
6414,1323537,仁,厘,xunzi,儒效,9693,True,-475,-221
6415,1323538,仁,无,xunzi,儒效,9693,True,-475,-221
6416,1323539,仁,他,xunzi,儒效,9693,True,-475,-221
6417,1323540,仁,道,xunzi,儒效,9693,True,-475,-221
6418,1323541,仁,焉,xunzi,儒效,9693,True,-475,-221
6419,1323542,仁,已,xunzi,儒效,9693,True,-475,-221
6420,1323543,仁,乎,xunzi,儒效,9693,True,-475,-221
6421,1323544,仁,行,xunzi,儒效,9693,True,-475,-221
6422,1323545,仁,之,xunzi,儒效,9693,True,-475,-221
6423,1323546,仁,矣,xunzi,儒效,9693,True,-475,-221
6424,1324179,不,仁,xunzi,儒效,9695,True,-475,-221
6425,1324187,闻,仁,xunzi,儒效,9695,True,-475,-221
6426,1324194,不,仁,xunzi,儒效,9695,True,-475,-221
6427,1324200,见,仁,xunzi,儒效,9695,True,-475,-221
6428,1324205,则,仁,xunzi,儒效,9695,True,-475,-221
6429,1324209,虽,仁,xunzi,儒效,9695,True,-475,-221
6430,1324212,当,仁,xunzi,儒效,9695,True,-475,-221
6431,1324214,非,仁,xunzi,儒效,9695,True,-475,-221
6432,1324216,仁,也,xunzi,儒效,9695,True,-475,-221
6433,1340659,仁,眇,xunzi,王制,9778,True,-475,-221
6434,1340660,仁,天,xunzi,王制,9778,True,-475,-221
6435,1340661,仁,下,xunzi,王制,9778,True,-475,-221
6436,1340662,仁,义,xunzi,王制,9778,True,-475,-221
6437,1340663,仁,眇,xunzi,王制,9778,True,-475,-221
6438,1340664,仁,天,xunzi,王制,9778,True,-475,-221
6439,1340665,仁,下,xunzi,王制,9778,True,-475,-221
6440,1340666,仁,威,xunzi,王制,9778,True,-475,-221
6441,1340667,仁,眇,xunzi,王制,9778,True,-475,-221
6442,1340668,仁,天,xunzi,王制,9778,True,-475,-221
6443,1340669,仁,下,xunzi,王制,9778,True,-475,-221
6444,1340725,仁,眇,xunzi,王制,9779,True,-475,-221
6445,1340726,仁,天,xunzi,王制,9779,True,-475,-221
6446,1340727,仁,下,xunzi,王制,9779,True,-475,-221
6447,1340728,仁,故,xunzi,王制,9779,True,-475,-221
6448,1340729,仁,天,xunzi,王制,9779,True,-475,-221
6449,1340730,仁,下,xunzi,王制,9779,True,-475,-221
6450,1340731,仁,莫,xunzi,王制,9779,True,-475,-221
6451,1340732,仁,不,xunzi,王制,9779,True,-475,-221
6452,1340733,仁,亲,xunzi,王制,9779,True,-475,-221
6453,1340734,仁,也,xunzi,王制,9779,True,-475,-221
6454,1340735,仁,；,xunzi,王制,9779,True,-475,-221
6455,1340736,仁,义,xunzi,王制,9779,True,-475,-221
6456,1340737,仁,眇,xunzi,王制,9779,True,-475,-221
6457,1340738,仁,天,xunzi,王制,9779,True,-475,-221
6458,1340739,仁,下,xunzi,王制,9779,True,-475,-221
6459,1340740,仁,故,xunzi,王制,9779,True,-475,-221
6460,1340741,仁,天,xunzi,王制,9779,True,-475,-221
6461,1340742,仁,下,xunzi,王制,9779,True,-475,-221
6462,1340743,仁,莫,xunzi,王制,9779,True,-475,-221
6463,1340744,仁,不,xunzi,王制,9779,True,-475,-221
6464,1340745,仁,贵,xunzi,王制,9779,True,-475,-221
6465,1340746,仁,也,xunzi,王制,9779,True,-475,-221
6466,1340747,仁,；,xunzi,王制,9779,True,-475,-221
6467,1340748,仁,威,xunzi,王制,9779,True,-475,-221
6468,1340749,仁,眇,xunzi,王制,9779,True,-475,-221
6469,1340750,仁,天,xunzi,王制,9779,True,-475,-221
6470,1340751,仁,下,xunzi,王制,9779,True,-475,-221
6471,1340752,仁,故,xunzi,王制,9779,True,-475,-221
6472,1340753,仁,天,xunzi,王制,9779,True,-475,-221
6473,1340754,仁,下,xunzi,王制,9779,True,-475,-221
6474,1340755,仁,莫,xunzi,王制,9779,True,-475,-221
6475,1340756,仁,敢,xunzi,王制,9779,True,-475,-221
6476,1340757,仁,敌,xunzi,王制,9779,True,-475,-221
6477,1340758,仁,也,xunzi,王制,9779,True,-475,-221
6478,1365155,案,仁,xunzi,王制,9867,True,-475,-221
6479,1365183,然,仁,xunzi,王制,9867,True,-475,-221
6480,1365210,修,仁,xunzi,王制,9867,True,-475,-221
6481,1365237,仁,义,xunzi,王制,9867,True,-475,-221
6482,1365238,仁,伉,xunzi,王制,9867,True,-475,-221
6483,1365239,仁,隆,xunzi,王制,9867,True,-475,-221
6484,1365240,仁,高,xunzi,王制,9867,True,-475,-221
6485,1365241,仁,正,xunzi,王制,9867,True,-475,-221
6486,1365242,仁,法,xunzi,王制,9867,True,-475,-221
6487,1365243,仁,则,xunzi,王制,9867,True,-475,-221
6488,1365244,仁,选,xunzi,王制,9867,True,-475,-221
6489,1365245,仁,贤,xunzi,王制,9867,True,-475,-221
6490,1365246,仁,良,xunzi,王制,9867,True,-475,-221
6491,1365247,仁,养,xunzi,王制,9867,True,-475,-221
6492,1365248,仁,百,xunzi,王制,9867,True,-475,-221
6493,1365249,仁,姓,xunzi,王制,9867,True,-475,-221
6494,1365250,仁,为,xunzi,王制,9867,True,-475,-221
6495,1365251,仁,是,xunzi,王制,9867,True,-475,-221
6496,1365252,仁,之,xunzi,王制,9867,True,-475,-221
6497,1365253,仁,日,xunzi,王制,9867,True,-475,-221
6498,1365254,仁,而,xunzi,王制,9867,True,-475,-221
6499,1365255,仁,名,xunzi,王制,9867,True,-475,-221
6500,1365256,仁,声,xunzi,王制,9867,True,-475,-221
6501,1365257,仁,剸,xunzi,王制,9867,True,-475,-221
6502,1365258,仁,天,xunzi,王制,9867,True,-475,-221
6503,1365259,仁,下,xunzi,王制,9867,True,-475,-221
6504,1365260,仁,之,xunzi,王制,9867,True,-475,-221
6505,1365261,仁,美,xunzi,王制,9867,True,-475,-221
6506,1365262,仁,矣,xunzi,王制,9867,True,-475,-221
6507,1396760,三,仁,xunzi,王霸,9976,True,-475,-221
6508,1396774,者,仁,xunzi,王霸,9976,True,-475,-221
6509,1396787,明,仁,xunzi,王霸,9976,True,-475,-221
6510,1396799,主,仁,xunzi,王霸,9976,True,-475,-221
6511,1396810,之,仁,xunzi,王霸,9976,True,-475,-221
6512,1396820,所,仁,xunzi,王霸,9976,True,-475,-221
6513,1396829,谨,仁,xunzi,王霸,9976,True,-475,-221
6514,1396837,择,仁,xunzi,王霸,9976,True,-475,-221
6515,1396844,也,仁,xunzi,王霸,9976,True,-475,-221
6516,1396851,仁,人,xunzi,王霸,9976,True,-475,-221
6517,1396852,仁,之,xunzi,王霸,9976,True,-475,-221
6518,1396853,仁,所,xunzi,王霸,9976,True,-475,-221
6519,1396854,仁,务,xunzi,王霸,9976,True,-475,-221
6520,1396855,仁,白,xunzi,王霸,9976,True,-475,-221
6521,1396856,仁,也,xunzi,王霸,9976,True,-475,-221
6522,1396894,絜,仁,xunzi,王霸,9977,True,-475,-221
6523,1396920,国,仁,xunzi,王霸,9977,True,-475,-221
6524,1396945,以,仁,xunzi,王霸,9977,True,-475,-221
6525,1396969,呼,仁,xunzi,王霸,9977,True,-475,-221
6526,1396992,礼,仁,xunzi,王霸,9977,True,-475,-221
6527,1397014,义,仁,xunzi,王霸,9977,True,-475,-221
6528,1397035,而,仁,xunzi,王霸,9977,True,-475,-221
6529,1397055,无,仁,xunzi,王霸,9977,True,-475,-221
6530,1397074,以,仁,xunzi,王霸,9977,True,-475,-221
6531,1397092,害,仁,xunzi,王霸,9977,True,-475,-221
6532,1397109,之,仁,xunzi,王霸,9977,True,-475,-221
6533,1397125,行,仁,xunzi,王霸,9977,True,-475,-221
6534,1397140,一,仁,xunzi,王霸,9977,True,-475,-221
6535,1397154,不,仁,xunzi,王霸,9977,True,-475,-221
6536,1397167,义,仁,xunzi,王霸,9977,True,-475,-221
6537,1397179,杀,仁,xunzi,王霸,9977,True,-475,-221
6538,1397190,一,仁,xunzi,王霸,9977,True,-475,-221
6539,1397200,无,仁,xunzi,王霸,9977,True,-475,-221
6540,1397209,罪,仁,xunzi,王霸,9977,True,-475,-221
6541,1397217,而,仁,xunzi,王霸,9977,True,-475,-221
6542,1397224,得,仁,xunzi,王霸,9977,True,-475,-221
6543,1397230,天,仁,xunzi,王霸,9977,True,-475,-221
6544,1397235,下,仁,xunzi,王霸,9977,True,-475,-221
6545,1397240,仁,者,xunzi,王霸,9977,True,-475,-221
6546,1397241,仁,不,xunzi,王霸,9977,True,-475,-221
6547,1397242,仁,为,xunzi,王霸,9977,True,-475,-221
6548,1397243,仁,也,xunzi,王霸,9977,True,-475,-221
6549,1408180,三,仁,xunzi,王霸,10002,True,-475,-221
6550,1408197,者,仁,xunzi,王霸,10002,True,-475,-221
6551,1408213,明,仁,xunzi,王霸,10002,True,-475,-221
6552,1408228,主,仁,xunzi,王霸,10002,True,-475,-221
6553,1408242,之,仁,xunzi,王霸,10002,True,-475,-221
